time,temp,voltage,current,power
1777637792.6679873,33.8,3.4,0.02,0.0
1777637793.51809,33.8,3.4,0.02,0.0
1777637794.3657627,33.8,3.4,0.01,0.0
1777637795.2366853,33.8,3.4,0.01,0.0
1777637796.0837393,33.8,3.4,0.01,0.0
1777637796.9319732,33.8,3.4,0.01,0.0
1777637797.8081408,33.8,3.4,0.0,0.0
1777637798.6530933,33.8,3.4,0.0,0.0
1777637799.5008652,33.8,3.4,0.0,0.0
1777637800.374105,33.8,3.4,0.0,0.0
1777637801.223111,33.8,3.4,0.0,0.0
1777637802.0697546,33.8,3.4,0.0,0.0
1777637802.9431705,33.8,3.4,0.0,0.0
1777637803.791092,33.8,3.4,0.0,0.0
1777637804.6391134,33.8,3.4,0.0,0.0
1777637805.512342,33.8,3.4,0.0,0.0
1777637806.3634772,33.8,3.4,0.0,0.0
1777637807.2114038,33.8,3.4,0.0,0.0
1777637808.1537695,0.0,3.4,0.14,1.02
1777637809.000444,0.0,3.4,0.23,1.02
1777637809.8482854,0.0,3.4,0.3,1.02
1777637810.7882886,0.0,3.4,0.36,1.02
1777637811.6384087,0.0,3.4,0.4,1.02
1777637812.48653,0.0,3.4,0.43,1.02
1777637813.4274995,0.0,3.4,0.46,1.02
1777637814.2762377,0.0,3.4,0.48,1.02
1777637815.1241367,0.0,3.4,0.48,1.02
1777637816.0643065,0.0,3.4,0.49,1.02
1777637816.914916,0.0,3.4,0.51,1.02
1777637817.7615044,0.0,3.4,0.52,1.05
1777637820.215167,0.0,3.4,0.52,1.05
1777637822.3453126,0.0,3.4,0.52,1.05
1777637824.0815904,0.0,3.4,0.52,1.05
1777637824.611512,33.8,3.4,0.0,0.0
1777637825.4601512,33.8,3.4,0.0,0.0
1777637826.3079758,33.8,3.4,0.0,0.0
1777637827.1839173,33.8,3.4,0.0,0.0
1777637828.0286236,33.8,3.4,0.0,0.0
1777637828.8779702,33.8,3.4,0.0,0.0
1777637829.7529728,33.8,3.4,0.0,0.0
1777637830.6009982,33.8,3.4,0.0,0.0
1777637831.4459019,33.8,3.4,0.0,0.0
1777637832.3188353,33.8,3.4,0.0,0.0
1777637833.1668878,33.8,3.4,0.0,0.0
1777637834.015161,33.8,3.4,0.0,0.0
1777637834.8915076,33.8,3.4,0.0,0.0
1777637835.7371752,33.8,3.4,0.09,0.0
1777637836.5883877,33.8,3.4,0.08,0.0
1777637837.45701,33.8,3.4,0.06,0.0
1777637838.305992,33.8,3.4,0.05,0.0
1777637839.1552155,33.8,3.4,0.04,0.0
1777637840.026864,33.8,3.4,0.03,0.0
1777637840.8762293,33.8,3.4,0.02,0.0
1777637841.7241018,33.8,3.4,0.02,0.0
1777637842.5956433,33.8,3.4,0.02,0.0
1777637843.4473515,33.8,3.4,0.06,0.0
1777637844.2923856,33.8,3.4,0.16,1.02
1777637845.1661556,33.8,3.4,0.24,1.02
1777637846.0134737,33.8,3.4,0.3,1.02
1777637846.8612123,33.8,3.4,0.36,1.02
1777637847.7345166,33.8,3.4,0.4,1.02
1777637848.5826612,33.8,3.4,0.43,1.02
1777637849.4304976,33.8,3.4,0.46,1.02
1777637850.3035583,33.8,3.4,0.48,1.02
1777637851.1535487,33.8,3.4,0.5,1.02
1777637851.999642,33.8,3.4,0.51,1.02
1777637852.8725185,33.8,3.4,0.52,1.02
1777637853.7210355,33.8,3.4,0.53,1.02
1777637854.5706208,33.8,3.4,0.54,1.02
1777637855.441483,33.8,3.4,0.54,1.02
1777637856.2916012,33.8,3.4,0.55,1.02
1777637857.1397092,33.8,3.4,0.55,1.02
1777637858.0109046,33.8,3.4,0.55,1.02
1777637858.859262,33.8,3.4,0.56,1.02
1777637859.7077224,33.8,3.4,0.56,1.03
1777637860.5799859,33.8,3.4,0.51,1.07
1777637861.4293985,33.8,3.4,0.41,1.08
1777637862.2766292,33.8,3.4,0.33,1.08
1777637863.1491036,33.8,3.4,0.26,1.07
1777637863.998579,33.8,3.4,0.21,1.05
1777637864.8464565,33.8,3.4,0.17,1.03
1777637865.7879236,0.0,3.4,0.13,1.02
1777637866.637413,0.0,3.4,0.11,1.02
1777637867.4869502,0.0,3.4,0.09,0.0
1777637868.4251347,0.0,3.4,0.07,0.0
1777637869.2764406,0.0,3.4,0.09,0.0
1777637870.1242797,0.0,3.4,0.14,1.02
1777637871.066497,0.0,3.4,0.18,1.02
1777637871.9109755,0.0,3.4,0.2,1.02
1777637872.760081,0.0,3.4,0.24,1.02
1777637873.6317563,33.8,3.4,0.24,1.02
1777637874.4800873,33.8,3.4,0.27,1.02
1777637875.3289993,33.8,3.4,0.31,1.02
1777637876.2017932,33.8,3.4,0.33,1.02
1777637877.0490062,33.8,3.4,0.34,1.02
1777637877.896985,33.8,3.4,0.27,1.02
1777637878.7700593,33.8,3.4,0.22,1.02
1777637879.6185706,33.8,3.4,0.24,1.02
1777637880.4669218,33.8,3.4,0.28,1.02
1777637881.3402767,33.8,3.4,0.32,1.02
1777637882.1876125,33.8,3.4,0.26,1.02
1777637883.0359764,33.8,3.4,0.21,1.02
1777637883.978113,0.0,3.4,0.16,1.02
1777637884.8296885,0.0,3.4,0.13,1.02
1777637885.6752656,0.0,3.4,0.11,1.02
1777637886.618361,0.0,3.4,0.08,0.0
1777637887.4625342,0.0,3.4,0.07,0.0
1777637888.3134828,0.0,3.4,0.05,0.0
1777637889.2533796,0.0,3.4,0.04,0.0
1777637890.099598,0.0,3.4,0.03,0.0
1777637890.9507165,0.0,3.4,0.03,0.0
1777637891.820291,34.2,3.4,0.02,0.0
1777637892.6696758,34.2,3.4,0.02,0.0
1777637893.5207129,34.2,3.4,0.01,0.0
1777637894.3896744,34.2,3.4,0.01,0.0
1777637895.2386477,34.2,3.4,0.01,0.0
1777637896.0898755,34.2,3.4,0.01,0.0
1777637896.962955,34.2,3.4,0.01,0.0
1777637897.8109238,34.2,3.4,0.0,0.0
1777637898.6562903,34.2,3.4,0.0,0.0
1777637899.5966806,0.0,3.4,0.0,0.0
1777637900.447747,0.0,3.4,0.0,0.0
1777637901.2925167,0.0,3.4,0.0,0.0
1777637902.166922,34.2,3.4,0.0,0.0
1777637903.016976,34.2,3.4,0.0,0.0
1777637903.8619146,34.2,3.4,0.0,0.0
1777637904.7358232,34.2,3.4,0.0,0.0
1777637905.5829148,34.2,3.4,0.0,0.0
1777637906.4340775,34.2,3.4,0.0,0.0
1777637907.3050997,34.2,3.4,0.0,0.0
1777637908.155147,34.2,3.4,0.0,0.0
1777637909.0030932,34.2,3.4,0.0,0.0
1777637909.9409492,0.0,3.4,0.0,0.0
1777637910.788736,0.0,3.4,0.0,0.0
1777637911.637316,0.0,3.4,0.0,0.0
1777637912.5098176,34.2,3.4,0.0,0.0
1777637913.3611991,34.2,3.4,0.0,0.0
1777637914.2093277,34.2,3.4,0.02,0.0
1777637915.0788498,34.2,3.4,0.02,0.0
1777637915.930245,34.2,3.4,0.01,0.0
1777637916.7751102,34.2,3.4,0.01,0.0
1777637917.7170737,0.0,3.4,0.01,0.0
1777637918.5642729,0.0,3.4,0.01,0.0
1777637919.4157422,0.0,3.4,0.03,0.0
1777637920.3574157,0.0,3.4,0.02,0.0
1777637921.2035801,0.0,3.4,0.13,1.02
1777637922.0535839,0.0,3.4,0.22,1.02
1777637922.9240105,34.2,3.4,0.29,1.02
1777637923.7712307,34.2,3.4,0.34,1.02
1777637924.6196685,34.2,3.4,0.39,1.02
1777637925.4933205,34.2,3.4,0.42,1.02
1777637926.3402872,34.2,3.4,0.45,1.02
1777637927.1896734,34.2,3.4,0.47,1.02
1777637928.061734,34.2,3.4,0.4,1.02
1777637928.9109254,34.2,3.4,0.32,1.02
1777637929.7574294,34.2,3.4,0.26,1.02
1777637930.700054,0.0,3.4,0.21,1.02
1777637931.5508263,0.0,3.4,0.17,1.02
1777637932.3985076,0.0,3.4,0.13,1.02
1777637933.2685435,34.2,3.4,0.22,1.02
1777637934.117017,34.2,3.4,0.28,1.02
1777637934.9651387,34.2,3.4,0.34,1.02
1777637935.838729,34.2,3.4,0.38,1.02
1777637936.685704,34.2,3.4,0.42,1.02
1777637937.5343518,34.2,3.4,0.45,1.02
1777637938.4076347,34.2,3.4,0.47,1.03
1777637939.256142,34.2,3.4,0.49,1.06
1777637940.1036055,34.2,3.4,0.5,1.1
1777637940.9758525,34.1,3.4,0.51,1.13
1777637941.825582,34.1,3.4,0.52,1.16
1777637942.6723962,34.1,3.4,0.53,1.19
1777637943.5450082,33.8,3.4,0.54,1.22
1777637944.3946772,33.8,3.4,0.54,1.26
1777637945.2414732,33.8,3.4,0.55,1.29
1777637946.1140873,33.8,3.4,0.55,1.32
1777637946.962482,33.8,3.4,0.55,1.34
1777637947.8105109,33.8,3.4,0.55,1.37
1777637948.6841505,33.8,3.4,0.55,1.4
1777637949.5327427,33.8,3.4,0.55,1.42
1777637950.3807309,33.8,3.4,0.55,1.44
1777637951.2544544,33.8,3.4,0.56,1.47
1777637952.1020286,33.8,3.4,0.56,1.49
1777637952.9508202,33.8,3.4,0.56,1.51
1777637953.8216503,33.8,3.4,0.56,1.53
1777637954.670919,33.8,3.4,0.56,1.55
1777637955.5191205,33.8,3.4,0.56,1.56
1777637956.3912382,33.8,3.4,0.56,1.58
1777637957.2394147,33.8,3.4,0.56,1.6
1777637958.0872877,33.8,3.4,0.56,1.61
1777637958.9597652,33.8,3.4,0.56,1.63
1777637959.808382,33.8,3.4,0.56,1.64
1777637960.6565619,33.8,3.4,0.56,1.66
1777637961.530254,33.8,3.4,0.56,1.67
1777637962.377268,33.8,3.4,0.56,1.68
1777637963.226326,33.8,3.4,0.56,1.69
1777637964.099744,33.8,3.4,0.56,1.7
1777637964.9464636,33.8,3.4,0.56,1.71
1777637965.7948718,33.8,3.4,0.56,1.72
1777637966.668606,33.8,3.4,0.56,1.73
1777637967.5157084,33.8,3.4,0.56,1.74
1777637968.3643584,33.8,3.4,0.56,1.75
1777637969.2368374,33.8,3.4,0.56,1.76
1777637970.0847242,33.8,3.4,0.56,1.76
1777637970.9328127,33.8,3.4,0.56,1.77
1777637971.8059576,33.8,3.4,0.56,1.78
1777637972.6579716,33.8,3.4,0.56,1.79
1777637973.503203,33.8,3.4,0.56,1.79
1777637974.3753855,33.8,3.4,0.56,1.8
1777637975.223852,33.8,3.4,0.56,1.8
1777637976.0709107,33.8,3.4,0.56,1.81
1777637976.9443223,33.8,3.4,0.56,1.81
1777637977.7930083,33.8,3.4,0.56,1.82
1777637978.6411233,33.8,3.4,0.56,1.82
1777637979.513466,33.8,3.4,0.56,1.83
1777637980.3611352,33.8,3.4,0.56,1.83
1777637981.2111602,33.8,3.4,0.56,1.83
1777637982.082155,33.8,3.4,0.56,1.84
1777637982.9320629,33.8,3.4,0.56,1.84
1777637983.7785413,33.8,3.4,0.56,1.84
1777637984.6508875,33.8,3.4,0.56,1.85
1777637985.5011322,33.8,3.4,0.56,1.85
1777637986.3475742,33.8,3.4,0.56,1.85
1777637987.220874,33.8,3.4,0.56,1.86
1777637988.0694602,33.8,3.4,0.56,1.86
1777637988.9170837,33.8,3.4,0.56,1.86
1777637989.7896132,33.8,3.4,0.56,1.86
1777637990.638822,33.8,3.4,0.56,1.87
1777637991.4859242,33.8,3.4,0.56,1.87
1777637992.3603768,33.8,3.4,0.56,1.87
1777637993.2084136,33.8,3.4,0.56,1.87
1777637994.0547721,33.8,3.4,0.56,1.87
1777637994.9293427,33.8,3.4,0.56,1.88
1777637995.7774632,33.8,3.4,0.56,1.88
1777637996.6255796,33.8,3.4,0.56,1.88
1777637997.4968472,33.8,3.4,0.56,1.88
1777637998.3461661,33.8,3.4,0.56,1.88
1777637999.1942277,33.8,3.4,0.56,1.89
1777638000.0671158,33.8,3.4,0.56,1.89
1777638000.9143872,33.8,3.4,0.56,1.89
1777638001.7634664,33.8,3.4,0.56,1.89
1777638002.6349883,33.8,3.4,0.57,1.89
1777638003.4839077,33.8,3.4,0.57,1.89
1777638004.3313904,33.8,3.4,0.56,1.89
1777638005.2054465,33.8,3.4,0.56,1.9
1777638006.05279,33.8,3.4,0.56,1.9
1777638006.9010303,33.8,3.4,0.56,1.9
1777638007.774706,33.8,3.4,0.56,1.9
1777638008.6219165,33.8,3.4,0.56,1.9
1777638009.470818,33.8,3.4,0.56,1.9
1777638010.3425477,33.8,3.4,0.56,1.9
1777638011.1908107,33.8,3.4,0.56,1.9
1777638012.0388565,33.8,3.4,0.56,1.9
1777638012.911991,33.8,3.4,0.56,1.9
1777638013.7603438,33.8,3.4,0.56,1.9
1777638014.6081467,33.8,3.4,0.56,1.9
1777638015.4820845,33.8,3.4,0.56,1.9
1777638016.329164,33.8,3.4,0.56,1.9
1777638017.1771169,33.8,3.4,0.56,1.9
1777638018.053174,33.8,3.4,0.56,1.9
1777638018.8990529,33.8,3.4,0.56,1.9
1777638019.7480943,33.8,3.4,0.56,1.9
1777638020.6190145,33.8,3.4,0.56,1.9
1777638021.467349,33.8,3.4,0.56,1.91
1777638022.3168182,33.8,3.4,0.56,1.91
1777638023.1886146,33.8,3.4,0.56,1.91
1777638024.0382636,33.8,3.4,0.56,1.91
1777638024.8856966,33.8,3.4,0.56,1.91
1777638025.7582896,33.8,3.4,0.56,1.91
1777638026.60555,33.8,3.4,0.56,1.91
1777638027.45569,33.8,3.4,0.56,1.91
1777638028.3282862,33.8,3.4,0.56,1.91
1777638029.1747212,33.8,3.4,0.56,1.91
1777638030.0229669,33.8,3.4,0.56,1.91
1777638030.964291,0.0,3.4,0.56,1.91
1777638031.8128986,0.0,3.4,0.55,1.91
1777638032.6609752,0.0,3.4,0.55,1.9
1777638033.6034722,0.0,3.4,0.55,1.9
1777638034.4525008,0.0,3.4,0.55,1.9
1777638036.1989183,0.0,3.4,0.55,1.9
1777638037.9088078,0.0,3.4,0.55,1.9
1777638039.6243556,0.0,3.4,0.55,1.9
1777638041.3394716,0.0,3.4,0.55,1.9
1777638043.0563812,0.0,3.4,0.55,1.9
1777638044.7874951,0.0,3.4,0.55,1.9
1777638046.4991884,0.0,3.4,0.55,1.9
1777638048.2218583,0.0,3.4,0.55,1.9
1777638049.9358969,0.0,3.4,0.55,1.9
1777638051.6564646,0.0,3.4,0.55,1.9
1777638053.371401,0.0,3.4,0.55,1.9
1777638055.08895,0.0,3.4,0.55,1.9
1777638056.8101187,0.0,3.4,0.55,1.9
1777638058.5267844,0.0,3.4,0.55,1.9
1777638060.2487748,0.0,3.4,0.55,1.9
1777638061.9621325,0.0,3.4,0.55,1.9
1777638063.6817815,0.0,3.4,0.55,1.9
1777638065.3978345,0.0,3.4,0.55,1.9
1777638067.1191566,0.0,3.4,0.55,1.9
1777638068.838986,0.0,3.4,0.55,1.9
1777638070.5623975,0.0,3.4,0.55,1.9
1777638072.2745624,0.0,3.4,0.55,1.9
1777638073.9949756,0.0,3.4,0.55,1.9
1777638075.7165394,0.0,3.4,0.55,1.9
1777638077.4327822,0.0,3.4,0.55,1.9
1777638079.15201,0.0,3.4,0.55,1.9
1777638080.8661766,0.0,3.4,0.55,1.9
1777638082.5837038,0.0,3.4,0.55,1.9
1777638084.2970736,0.0,3.4,0.55,1.9
1777638086.009413,0.0,3.4,0.55,1.9
1777638087.722097,0.0,3.4,0.55,1.9
1777638089.4415646,0.0,3.4,0.55,1.9
1777638091.1648245,0.0,3.4,0.55,1.9
1777638092.8787396,0.0,3.4,0.55,1.9
1777638094.6018033,0.0,3.4,0.55,1.9
1777638096.3208873,0.0,3.4,0.55,1.9
1777638098.0352578,0.0,3.4,0.55,1.9
1777638099.7598026,0.0,3.4,0.55,1.9
1777638101.4799044,0.0,3.4,0.55,1.9
1777638103.1989162,0.0,3.4,0.55,1.9
1777638104.9176068,0.0,3.4,0.55,1.9
1777638106.636847,0.0,3.4,0.55,1.9
1777638108.35919,0.0,3.4,0.55,1.9
1777638110.077751,0.0,3.4,0.55,1.9
1777638111.7954297,0.0,3.4,0.55,1.9
1777638113.5143366,0.0,3.4,0.55,1.9
1777638115.2322178,0.0,3.4,0.55,1.9
1777638116.9571538,0.0,3.4,0.55,1.9
1777638118.67626,0.0,3.4,0.55,1.9
1777638120.3893723,0.0,3.4,0.55,1.9
1777638122.114032,0.0,3.4,0.55,1.9
1777638123.8365562,0.0,3.4,0.55,1.9
1777638125.555223,0.0,3.4,0.55,1.9
1777638127.2701204,0.0,3.4,0.55,1.9
1777638128.9883769,0.0,3.4,0.55,1.9
1777638130.7044904,0.0,3.4,0.55,1.9
1777638132.4163358,0.0,3.4,0.55,1.9
1777638134.1344762,0.0,3.4,0.55,1.9
1777638135.8532696,0.0,3.4,0.55,1.9
1777638137.572382,0.0,3.4,0.55,1.9
1777638139.284409,0.0,3.4,0.55,1.9
1777638141.0068297,0.0,3.4,0.55,1.9
1777638142.7366772,0.0,3.4,0.55,1.9
1777638144.4490938,0.0,3.4,0.55,1.9
1777638146.1707642,0.0,3.4,0.55,1.9
1777638147.889127,0.0,3.4,0.55,1.9
1777638149.6105797,0.0,3.4,0.55,1.9
1777638151.3259196,0.0,3.4,0.55,1.9
1777638153.0646203,0.0,3.4,0.55,1.9
1777638154.7842336,0.0,3.4,0.55,1.9
1777638156.5013633,0.0,3.4,0.55,1.9
1777638158.220163,0.0,3.4,0.55,1.9
1777638159.9383004,0.0,3.4,0.55,1.9
1777638161.6560414,0.0,3.4,0.55,1.9
1777638163.3721879,0.0,3.4,0.55,1.9
1777638165.0931454,0.0,3.4,0.55,1.9
1777638166.8123171,0.0,3.4,0.55,1.9
1777638168.5364892,0.0,3.4,0.55,1.9
1777638170.2525463,0.0,3.4,0.55,1.9
1777638171.967706,0.0,3.4,0.55,1.9
1777638173.685399,0.0,3.4,0.55,1.9
1777638175.3992374,0.0,3.4,0.55,1.9
1777638177.120484,0.0,3.4,0.55,1.9
1777638178.8381429,0.0,3.4,0.55,1.9
1777638180.5571814,0.0,3.4,0.55,1.9
1777638182.2765908,0.0,3.4,0.55,1.9
1777638183.9927766,0.0,3.4,0.55,1.9
1777638185.7123573,0.0,3.4,0.55,1.9
1777638187.428986,0.0,3.4,0.55,1.9
1777638189.1557367,0.0,3.4,0.55,1.9
1777638190.924455,0.0,3.4,0.55,1.9
1777638192.6382263,0.0,3.4,0.55,1.9
1777638194.3991704,0.0,3.4,0.55,1.9
1777638196.1201134,0.0,3.4,0.55,1.9
1777638197.8402958,0.0,3.4,0.55,1.9
1777638199.5612466,0.0,3.4,0.55,1.9
1777638201.275844,0.0,3.4,0.55,1.9
1777638202.9937763,0.0,3.4,0.55,1.9
1777638204.7143073,0.0,3.4,0.55,1.9
1777638206.4310002,0.0,3.4,0.55,1.9
1777638208.153946,0.0,3.4,0.55,1.9
1777638209.87564,0.0,3.4,0.55,1.9
1777638211.5939982,0.0,3.4,0.55,1.9
1777638213.3111405,0.0,3.4,0.55,1.9
1777638215.0352118,0.0,3.4,0.55,1.9
1777638216.7526667,0.0,3.4,0.55,1.9
1777638218.469336,0.0,3.4,0.55,1.9
1777638220.1863723,0.0,3.4,0.55,1.9
1777638221.90003,0.0,3.4,0.55,1.9
1777638223.61722,0.0,3.4,0.55,1.9
1777638225.3302739,0.0,3.4,0.55,1.9
1777638227.0512948,0.0,3.4,0.55,1.9
1777638228.776008,0.0,3.4,0.55,1.9
1777638230.4938643,0.0,3.4,0.55,1.9
1777638232.2122216,0.0,3.4,0.55,1.9
1777638233.9248238,0.0,3.4,0.55,1.9
1777638235.6473937,0.0,3.4,0.55,1.9
1777638237.3648467,0.0,3.4,0.55,1.9
1777638239.078898,0.0,3.4,0.55,1.9
1777638240.807423,0.0,3.4,0.55,1.9
1777638242.522579,0.0,3.4,0.55,1.9
1777638244.2410977,0.0,3.4,0.55,1.9
1777638245.9595888,0.0,3.4,0.55,1.9
1777638247.676304,0.0,3.4,0.55,1.9
1777638249.3937547,0.0,3.4,0.55,1.9
1777638251.1317887,0.0,3.4,0.55,1.9
1777638252.8862517,0.0,3.4,0.55,1.9
1777638254.6577914,0.0,3.4,0.55,1.9
1777638256.4222534,0.0,3.4,0.55,1.9
1777638291.435128,0.0,3.4,0.55,1.9
1777638293.2505653,0.0,3.4,0.55,1.9
1777638295.0387342,0.0,3.4,0.55,1.9
1777638296.8194723,0.0,3.4,0.55,1.9
1777638298.553549,0.0,3.4,0.55,1.9
1777638300.3117173,0.0,3.4,0.55,1.9
1777638302.0589051,0.0,3.4,0.55,1.9
1777638303.7863603,0.0,3.4,0.55,1.9
1777638305.5168104,0.0,3.4,0.55,1.9
1777638307.2812955,0.0,3.4,0.55,1.9
1777638309.0173683,0.0,3.4,0.55,1.9
1777638310.7512896,0.0,3.4,0.55,1.9
1777638312.4709275,0.0,3.4,0.55,1.9
1777638314.198763,0.0,3.4,0.55,1.9
1777638315.9176059,0.0,3.4,0.55,1.9
1777638317.6415458,0.0,3.4,0.55,1.9
1777638319.3671408,0.0,3.4,0.55,1.9
1777638321.096307,0.0,3.4,0.55,1.9
1777638322.8209143,0.0,3.4,0.55,1.9
1777638324.5429592,0.0,3.4,0.55,1.9
1777638326.2637603,0.0,3.4,0.55,1.9
1777638327.988323,0.0,3.4,0.55,1.9
1777638329.7108822,0.0,3.4,0.55,1.9
1777638331.4322157,0.0,3.4,0.55,1.9
1777638333.1535273,0.0,3.4,0.55,1.9
1777638334.8755968,0.0,3.4,0.55,1.9
1777638336.6045706,0.0,3.4,0.55,1.9
1777638338.3271883,0.0,3.4,0.55,1.9
1777638340.1000948,0.0,3.4,0.55,1.9
1777638341.8194513,0.0,3.4,0.55,1.9
1777651085.8216062,0,0,0,0
1777651088.0232878,0,0,0,0
1777651088.598914,33.8,3.4,0.0,0.0
1777651089.1890583,33.8,3.4,0.0,0.0
1777651089.7986042,33.8,3.4,0.0,0.0
1777651090.6706624,33.8,3.4,0.0,0.0
1777651091.5188599,33.8,3.4,0.0,0.0
1777651092.3669984,33.8,3.4,0.0,0.0
1777651093.2394593,33.8,3.4,0.0,0.0
1777651094.0894196,33.8,3.4,0.0,0.0
1777651094.936518,33.8,3.4,0.0,0.0
1777651095.811817,33.8,3.4,0.0,0.0
1777651096.6570797,33.8,3.4,0.0,0.0
1777651097.506305,33.8,3.4,0.0,0.0
1777651098.3769913,33.8,3.4,0.0,0.0
1777651099.226937,33.8,3.4,0.0,0.0
1777651100.0748954,33.8,3.4,0.0,0.0
1777651100.9477816,33.8,3.4,0.0,0.0
1777651101.7950892,33.8,3.4,0.0,0.0
1777651102.6430762,33.8,3.4,0.0,0.0
1777651103.5162053,33.8,3.4,0.0,0.0
1777651104.3671694,33.8,3.4,0.0,0.0
1777651105.212188,33.8,3.4,0.0,0.0
1777651106.0849192,33.8,3.4,0.0,0.0
1777651106.9329443,33.8,3.4,0.0,0.0
1777651107.784833,33.8,3.4,0.0,0.0
1777651108.6573162,33.8,3.4,0.0,0.0
1777651109.5023115,33.8,3.4,0.0,0.0
1777651110.3502965,33.8,3.4,0.0,0.0
1777651111.2237535,33.8,3.4,0.0,0.0
1777651112.0716374,33.8,3.4,0.0,0.0
1777651112.9196513,33.8,3.4,0.0,0.0
1777651113.7923083,33.8,3.4,0.0,0.0
1777651114.6434157,33.8,3.4,0.0,0.0
1777651115.4884715,33.8,3.4,0.0,0.0
1777651116.3611274,33.8,3.4,0.0,0.0
1777651117.2089865,33.8,3.4,0.0,0.0
1777651118.057134,33.8,3.4,0.0,0.0
1777651118.9334965,33.8,3.4,0.0,0.0
1777651119.7794647,33.8,3.4,0.0,0.0
1777651120.6261067,33.8,3.4,0.0,0.0
1777651121.4998446,33.8,3.4,0.0,0.0
1777651122.3474925,33.8,3.4,0.0,0.0
1777651123.1956303,33.8,3.4,0.0,0.0
1777651124.0686858,33.8,3.4,0.0,0.0
1777651124.9174552,33.8,3.4,0.0,0.0
1777651125.7688172,33.8,3.4,0.0,0.0
1777651126.6378076,33.8,3.4,0.0,0.0
1777651127.4897525,33.8,3.4,0.0,0.0
1777651128.33466,33.8,3.4,0.0,0.0
1777651129.206704,33.8,3.4,0.0,0.0
1777651130.058697,33.8,3.4,0.0,0.0
1777651130.9027326,33.8,3.4,0.0,0.0
1777651131.7756612,33.8,3.4,0.0,0.0
1777651132.6256547,33.8,3.4,0.0,0.0
1777651133.4738233,33.8,3.4,0.0,0.0
1777651134.3446877,33.8,3.4,0.0,0.0
1777651135.1935875,33.8,3.4,0.0,0.0
1777651136.0449762,33.8,3.4,0.0,0.0
1777651136.91452,33.8,3.4,0.0,0.0
1777651137.7635121,33.8,3.4,0.0,0.0
1777651138.6118982,33.8,3.4,0.0,0.0
1777651139.4828901,33.8,3.4,0.0,0.0
1777651140.3330235,33.8,3.4,0.0,0.0
1777651141.1810572,33.8,3.4,0.0,0.0
1777651142.0540578,33.8,3.4,0.0,0.0
1777651142.9019914,33.8,3.4,0.0,0.0
1777651143.7495153,33.8,3.4,0.0,0.0
1777651144.6227777,33.8,3.4,0.0,0.0
1777651145.4702373,33.8,3.4,0.0,0.0
1777651146.3181708,33.8,3.4,0.0,0.0
1777651147.1917279,33.8,3.4,0.0,0.0
1777651148.0389473,33.8,3.4,0.0,0.0
1777651148.887182,33.8,3.4,0.0,0.0
1777651149.7608469,33.8,3.4,0.0,0.0
1777651150.6083376,33.8,3.4,0.0,0.0
1777651151.4592311,33.8,3.4,0.0,0.0
1777651152.3294048,33.8,3.4,0.0,0.0
1777651153.18043,33.8,3.4,0.0,0.0
1777651154.0283875,33.8,3.4,0.0,0.0
1777651154.9017148,33.8,3.4,0.0,0.0
1777651155.7498665,33.8,3.4,0.0,0.0
1777651156.595465,33.8,3.4,0.0,0.0
1777651157.4670036,33.8,3.4,0.0,0.0
1777651158.315584,33.8,3.4,0.0,0.0
1777651159.1666658,33.8,3.4,0.0,0.0
1777651160.0366697,33.8,3.4,0.0,0.0
1777651160.884637,33.8,3.4,0.0,0.0
1777651161.7326062,33.8,3.4,0.0,0.0
1777651162.6054952,33.8,3.4,0.0,0.0
1777651163.456907,33.8,3.4,0.0,0.0
1777651164.3049781,33.8,3.4,0.0,0.0
1777651165.1745613,33.8,3.4,0.0,0.0
1777651166.0225582,33.8,3.4,0.0,0.0
1777651166.8747444,33.8,3.4,0.0,0.0
1777651167.7436745,33.8,3.4,0.0,0.0
1777651168.592441,33.8,3.4,0.0,0.0
1777651169.440652,33.8,3.4,0.0,0.0
1777651170.315866,33.8,3.4,0.0,0.0
1777651171.1649146,33.8,3.4,0.0,0.0
1777651172.0132668,33.8,3.4,0.0,0.0
1777651172.8849902,33.8,3.4,0.0,0.0
1777651173.731985,33.8,3.4,0.0,0.0
1777651174.5799096,33.8,3.4,0.0,0.0
1777651175.4517133,33.8,3.4,0.0,0.0
1777651176.3028672,33.8,3.4,0.0,0.0
1777651177.1493738,33.8,3.4,0.0,0.0
1777651178.020697,33.8,3.4,0.0,0.0
1777651178.870027,33.8,3.4,0.0,0.0
1777651179.716714,33.8,3.4,0.0,0.0
1777651180.5892932,33.8,3.4,0.0,0.0
1777651181.4381742,33.8,3.4,0.0,0.0
1777651182.285848,33.8,3.4,0.0,0.0
1777651183.1603584,33.8,3.4,0.0,0.0
1777651184.0070183,33.8,3.4,0.0,0.0
1777651184.855275,33.8,3.4,0.0,0.0
1777651185.7289205,33.8,3.4,0.0,0.0
1777651186.5762591,33.8,3.4,0.0,0.0
1777651187.4273617,33.8,3.4,0.0,0.0
1777651188.3003774,33.8,3.4,0.0,0.0
1777651189.1485405,33.8,3.4,0.0,0.0
1777651189.9965398,33.8,3.4,0.0,0.0
1777651190.8693323,33.8,3.4,0.0,0.0
1777651191.7176147,33.8,3.4,0.0,0.0
1777651192.5628047,33.8,3.4,0.0,0.0
1777651193.4361432,33.8,3.4,0.0,0.0
1777651194.283151,33.8,3.4,0.0,0.0
1777651195.1318574,33.8,3.4,0.0,0.0
